PROCESO,CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,CAR_CIENCIAS_TECNOLOGIA
2026,49222,49,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,25,5,10.0,10.0,S,458,,65,25.0,,,N,,,S,2.0,N,,0,N,0,7,8.0,S
2026,49223,49,LICENCIATURA EN ARTES VISUALES,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,40,15.0,,,N,,,S,2.0,N,,0,N,0,7,,N
2026,49224,49,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,35,15,0,10.0,10.0,N,458,,35,20.0,,,N,,,S,2.0,S,,1,N,0,7,,N
2026,49225,49,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,30,20,0,10.0,10.0,N,458,,40,35.0,,,N,,,S,2.0,N,,0,N,0,7,,N
2026,49229,49,PERIODISMO,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,40,25.0,,,N,,,S,2.0,N,,0,N,0,7,,N
2026,49231,49,ARQUITECTURA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,25,25,30,0,10.0,10.0,N,458,,60,25.0,,,N,,,S,2.0,N,,0,N,0,7,,N
2026,49301,49,ENFERMERÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,20,35,25,0,10.0,10.0,N,458,,90,25.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49302,49,FONOAUDIOLOGÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,30,20,0,10.0,10.0,N,458,,45,20.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49303,49,KINESIOLOGÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,20,30,30,0,10.0,10.0,N,458,,65,10.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49304,49,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,20,30,30,0,10.0,10.0,N,458,,80,40.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49305,49,ODONTOLOGÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,20,30,30,0,,10.0,N,505,505.0,50,20.0,,,N,,,N,2.0,N,,0,N,0,9,,N
2026,49306,49,QUÍMICA Y FARMACIA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,25,25,30,0,10.0,10.0,N,458,,90,25.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49307,49,TERAPIA OCUPACIONAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,35,15,0,10.0,10.0,N,458,,75,20.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49308,49,ARQUITECTURA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,25,25,30,0,10.0,10.0,N,458,,70,15.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49309,49,INGENIERÍA EN CONSTRUCCIÓN,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,25,5,10.0,10.0,S,458,,50,10.0,,,N,,,S,2.0,N,,0,N,0,9,5.0,S
2026,49310,49,INGENIERÍA EN CONTROL DE GESTIÓN,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,30,0,10.0,10.0,N,458,,40,15.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49311,49,INGENIERÍA COMERCIAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,30,0,10.0,10.0,N,458,,95,35.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49313,49,DERECHO,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,120,25.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49314,49,PSICOLOGÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,120,35.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49316,49,TRABAJO SOCIAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,50,25.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49317,49,PEDAGOGÍA EN EDUCACIÓN BÁSICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,25,25,0,10.0,10.0,N,458,,35,20.0,,,N,,,S,2.0,S,,1,N,0,9,,N
2026,49318,49,PEDAGOGÍA EN EDUCACIÓN FÍSICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,35,15,0,10.0,10.0,N,458,,40,20.0,,,N,,,S,2.0,S,,1,N,0,9,,N
2026,49319,49,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,35,15,0,10.0,10.0,N,458,,40,10.0,,,N,,,S,2.0,S,,1,N,0,9,,N
2026,49320,49,PEDAGOGÍA EN INGLÉS,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,30,15.0,,,N,,,S,2.0,S,,1,N,0,9,,N
2026,49321,49,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,25,5,10.0,10.0,S,458,,45,10.0,,,N,,,S,2.0,N,,0,N,0,9,5.0,S
2026,49327,49,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,35,15,0,10.0,10.0,N,458,,30,20.0,,,N,,,S,2.0,S,,1,N,0,9,,N
2026,49328,49,INGENIERÍA EN ADMINISTRACIÓN,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,30,0,10.0,10.0,N,458,,40,15.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49330,49,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,25,5,10.0,10.0,S,458,,45,5.0,,,N,,,S,2.0,N,,0,N,0,9,5.0,S
2026,49332,49,PERIODISMO,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,40,10,0,10.0,10.0,N,458,,35,30.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49334,49,MEDICINA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,20,35,25,0,,10.0,N,625,625.0,50,10.0,,,N,,,N,2.0,N,,0,N,0,9,,N
2026,49335,49,PSICOPEDAGOGÍA,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,25,25,0,10.0,10.0,N,458,,30,15.0,,,N,,,S,2.0,N,,0,N,0,9,,N
2026,49339,49,INGENIERÍA CIVIL PLAN COMÚN,UNIVERSIDAD AUTONOMA DE CHILE,9,10,30,20,25,5,10.0,10.0,S,458,,45,15.0,,,N,,,S,2.0,N,,0,N,0,9,5.0,S
2026,50101,50,ARQUITECTURA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,30,0,10.0,10.0,N,458,,120,74.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50102,50,DERECHO,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,10,0,20.0,20.0,N,458,,300,60.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50104,50,INGENIERÍA CIVIL,UNIVERSIDAD SAN SEBASTIAN,13,10,20,20,35,5,10.0,10.0,S,458,,40,10.0,,,N,,,S,2.0,N,,0,N,0,8,8.0,S
2026,50105,50,INGENIERÍA CIVIL EN MINAS,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,120,20.0,,,N,,,S,2.0,N,,0,N,0,8,24.0,S
2026,50106,50,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,15,35,5,10.0,10.0,S,458,,140,50.0,,,N,,,S,2.0,N,,0,N,0,8,28.0,S
2026,50107,50,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,120,40.0,,,N,,,S,2.0,N,,0,N,0,8,24.0,S
2026,50108,50,INGENIERÍA COMERCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,180,70.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50110,50,ODONTOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,20,20,30,0,10.0,10.0,N,458,,260,60.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50112,50,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,30,25,15,0,10.0,10.0,N,458,,45,,,,N,,,S,2.0,S,,1,N,0,8,,N
2026,50115,50,PEDAGOGÍA EN INGLÉS,UNIVERSIDAD SAN SEBASTIAN,13,20,30,25,15,0,10.0,10.0,N,458,,50,,,,N,,,S,2.0,S,,1,N,0,8,,N
2026,50119,50,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,260,100.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50121,50,ENFERMERÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,20,0,10.0,10.0,N,458,,285,135.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50122,50,FONOAUDIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,30,30,10,0,10.0,10.0,N,458,,60,,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50124,50,KINESIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,15,20,35,20,0,10.0,10.0,N,458,,170,42.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50125,50,MEDICINA,UNIVERSIDAD SAN SEBASTIAN,13,10,30,20,30,0,,10.0,N,500,,120,20.0,,,N,,,N,,N,,0,N,0,8,,N
2026,50126,50,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SAN SEBASTIAN,13,15,30,35,10,0,10.0,10.0,N,458,,90,60.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50127,50,OBSTETRICIA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,35,35,0,10.0,10.0,N,458,,170,30.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50128,50,PSICOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,20,0,10.0,10.0,N,458,,330,65.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50129,50,QUÍMICA Y FARMACIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,25,30,0,10.0,10.0,N,458,,280,30.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50130,50,TECNOLOGÍA MÉDICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,25,0,15.0,15.0,N,458,,220,94.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50131,50,TERAPIA OCUPACIONAL,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,140,29.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50132,50,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,10,0,30.0,30.0,N,458,,50,,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50133,50,MEDICINA VETERINARIA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,20,0,20.0,20.0,N,458,,220,40.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50135,50,ANIMACIÓN DIGITAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,35,20,0,10.0,10.0,N,458,,80,5.0,,,N,,,S,2.0,N,,0,N,0,8,,N
2026,50142,50,GEOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,20,30,5,10.0,10.0,S,458,,60,20.0,,,N,,,S,2.0,N,,0,N,0,8,12.0,S
2026,50201,50,ARQUITECTURA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,30,0,10.0,10.0,N,458,,90,20.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50202,50,DERECHO,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,10,0,20.0,20.0,N,458,,150,30.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50206,50,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,15,35,5,10.0,10.0,S,458,,90,35.0,,,N,,,S,2.0,N,,0,N,0,10,18.0,S
2026,50207,50,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,60,20.0,,,N,,,S,2.0,N,,0,N,0,10,12.0,S
2026,50208,50,INGENIERÍA COMERCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,120,30.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50210,50,ODONTOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,20,20,30,0,10.0,10.0,N,458,,120,15.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50215,50,PEDAGOGÍA EN INGLÉS,UNIVERSIDAD SAN SEBASTIAN,13,20,30,25,15,0,10.0,10.0,N,458,,50,,,,N,,,S,2.0,S,,1,N,0,10,,N
2026,50218,50,ADMINISTRACIÓN EN ECOTURISMO,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,60,10.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50219,50,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,110,30.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50221,50,ENFERMERÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,90,40.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50222,50,FONOAUDIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,30,30,10,0,10.0,10.0,N,458,,50,,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50224,50,KINESIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,15,20,35,20,0,10.0,10.0,N,458,,100,20.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50225,50,MEDICINA,UNIVERSIDAD SAN SEBASTIAN,13,10,30,20,30,0,,10.0,N,500,,90,20.0,,,N,,,N,,N,,0,N,0,10,,N
2026,50226,50,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SAN SEBASTIAN,13,15,30,35,10,0,10.0,10.0,N,458,,70,10.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50227,50,OBSTETRICIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,35,20,0,10.0,10.0,N,458,,110,35.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50228,50,PSICOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,40,15,0,10.0,10.0,N,458,,150,25.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50229,50,QUÍMICA Y FARMACIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,25,30,0,10.0,10.0,N,458,,120,20.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50230,50,TECNOLOGÍA MÉDICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,25,0,15.0,15.0,N,458,,80,40.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50231,50,TERAPIA OCUPACIONAL,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,60,10.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50232,50,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,10,0,30.0,30.0,N,458,,50,,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50233,50,MEDICINA VETERINARIA,UNIVERSIDAD SAN SEBASTIAN,13,10,40,25,15,0,10.0,10.0,N,458,,160,40.0,,,N,,,S,2.0,N,,0,N,0,10,,N
2026,50501,50,ARQUITECTURA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,30,0,10.0,10.0,N,458,,60,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50502,50,DERECHO,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,10,0,20.0,20.0,N,458,,140,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50506,50,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,15,35,5,10.0,10.0,S,458,,60,30.0,,,N,,,S,2.0,N,,0,N,0,14,12.0,S
2026,50507,50,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,60,15.0,,,N,,,S,2.0,N,,0,N,0,14,12.0,S
2026,50508,50,INGENIERÍA COMERCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,90,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50510,50,ODONTOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,20,20,30,0,10.0,10.0,N,458,,100,60.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50519,50,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD SAN SEBASTIAN,13,20,25,20,25,0,10.0,10.0,N,458,,110,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50521,50,ENFERMERÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,125,65.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50522,50,FONOAUDIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,30,30,10,0,10.0,10.0,N,458,,50,,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50524,50,KINESIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,15,20,35,20,0,10.0,10.0,N,458,,100,25.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50525,50,MEDICINA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,15,40,0,,15.0,N,500,,78,11.0,,,N,,,N,,N,,0,N,0,14,,N
2026,50526,50,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SAN SEBASTIAN,13,15,30,35,10,0,10.0,10.0,N,458,,70,10.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50527,50,OBSTETRICIA,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,90,49.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50528,50,PSICOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,40,15,0,10.0,10.0,N,458,,150,36.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50529,50,QUÍMICA Y FARMACIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,25,30,0,10.0,10.0,N,458,,90,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50530,50,TECNOLOGÍA MÉDICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,25,0,15.0,15.0,N,458,,80,30.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50531,50,TERAPIA OCUPACIONAL,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,60,10.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50533,50,MEDICINA VETERINARIA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,35,25,0,10.0,10.0,N,458,,66,15.0,,,N,,,S,2.0,N,,0,N,0,14,,N
2026,50801,50,ARQUITECTURA,UNIVERSIDAD SAN SEBASTIAN,13,10,15,35,30,0,10.0,10.0,N,458,,120,32.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50802,50,DERECHO,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,10,0,20.0,20.0,N,458,,300,70.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50804,50,INGENIERÍA CIVIL,UNIVERSIDAD SAN SEBASTIAN,13,10,10,20,45,5,10.0,10.0,S,458,,40,18.0,,,N,,,S,2.0,N,,0,N,0,13,8.0,S
2026,50805,50,INGENIERÍA CIVIL EN MINAS,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,140,60.0,,,N,,,S,2.0,N,,0,N,0,13,28.0,S
2026,50806,50,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,15,35,5,10.0,10.0,S,458,,120,120.0,,,N,,,S,2.0,N,,0,N,0,13,24.0,S
2026,50807,50,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,10,40,5,10.0,10.0,S,458,,150,70.0,,,N,,,S,2.0,N,,0,N,0,13,30.0,S
2026,50808,50,INGENIERÍA COMERCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,25,15,30,0,10.0,10.0,N,458,,220,80.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50810,50,ODONTOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,290,180.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50811,50,PEDAGOGÍA EN EDUCACIÓN BÁSICA,UNIVERSIDAD SAN SEBASTIAN,13,20,25,30,15,0,10.0,10.0,N,458,,35,,,,N,,,S,2.0,S,,1,N,0,13,,N
2026,50812,50,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD SAN SEBASTIAN,13,20,30,25,15,0,10.0,10.0,N,458,,30,,,,N,,,S,2.0,S,,1,N,0,13,,N
2026,50815,50,PEDAGOGÍA EN INGLÉS,UNIVERSIDAD SAN SEBASTIAN,13,20,30,25,15,0,10.0,10.0,N,458,,50,,,,N,,,S,2.0,S,,1,N,0,13,,N
2026,50832,50,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,10,0,30.0,30.0,N,458,,50,11.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50833,50,MEDICINA VETERINARIA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,35,25,0,10.0,10.0,N,458,,334,170.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50835,50,ANIMACIÓN DIGITAL,UNIVERSIDAD SAN SEBASTIAN,13,10,25,35,20,0,10.0,10.0,N,458,,100,36.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50842,50,GEOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,20,30,5,10.0,10.0,S,458,,60,30.0,,,N,,,S,2.0,N,,0,N,0,13,12.0,S
2026,50918,50,ADMINISTRACIÓN EN ECOTURISMO,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,80,10.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50919,50,BACHILLERATO EN CIENCIAS DE LA SALUD,UNIVERSIDAD SAN SEBASTIAN,13,20,20,20,30,0,10.0,10.0,N,458,,330,150.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50920,50,BIOQUÍMICA,UNIVERSIDAD SAN SEBASTIAN,13,20,20,25,25,0,10.0,10.0,N,458,,85,15.0,,,N,,,S,2.0,N,,0,N,0,13,17.0,S
2026,50921,50,ENFERMERÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,40,20,0,10.0,10.0,N,458,,235,165.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50922,50,FONOAUDIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,20,30,30,10,0,10.0,10.0,N,458,,60,,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50924,50,KINESIOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,15,20,35,20,0,10.0,10.0,N,458,,190,125.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50925,50,MEDICINA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,30,40,0,,10.0,N,500,,130,20.0,,,N,,,N,,N,,0,N,0,13,,N
2026,50926,50,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD SAN SEBASTIAN,13,15,30,35,10,0,10.0,10.0,N,458,,100,40.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50927,50,OBSTETRICIA,UNIVERSIDAD SAN SEBASTIAN,13,10,15,35,30,0,10.0,10.0,N,458,,165,58.0,,,N,,,S,,N,,0,N,0,13,,N
2026,50928,50,PSICOLOGÍA,UNIVERSIDAD SAN SEBASTIAN,13,10,10,50,20,0,10.0,10.0,N,458,,290,255.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50929,50,QUÍMICA Y FARMACIA,UNIVERSIDAD SAN SEBASTIAN,13,10,25,25,30,0,10.0,10.0,N,458,,260,45.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50930,50,TECNOLOGÍA MÉDICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,25,0,15.0,15.0,N,458,,210,90.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50931,50,TERAPIA OCUPACIONAL,UNIVERSIDAD SAN SEBASTIAN,13,10,30,30,20,0,10.0,10.0,N,458,,100,17.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50932,50,LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FÍSICA,UNIVERSIDAD SAN SEBASTIAN,13,10,20,30,30,0,10.0,10.0,N,458,,60,15.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,50939,50,LICENCIATURA EN ARTE Y CONSERVACIÓN DEL PATRIMONIO,UNIVERSIDAD SAN SEBASTIAN,13,10,10,40,30,0,10.0,10.0,N,458,,30,12.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,51100,51,ADMINISTRACIÓN PÚBLICA - SANTIAGO,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,60,20.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,51101,51,CIENCIA POLÍTICA - SANTIAGO,UNIVERSIDAD CENTRAL,13,10,40,25,10,0,15.0,15.0,N,458,,40,15.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,51110,51,ARQUITECTURA - SANTIAGO,UNIVERSIDAD CENTRAL,13,10,40,15,25,0,10.0,10.0,N,458,,100,20.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,51111,51,ARQUITECTURA DEL PAISAJE - SANTIAGO,UNIVERSIDAD CENTRAL,13,10,40,20,10,0,20.0,20.0,N,458,,30,15.0,,,N,,,S,2.0,N,,0,N,0,13,,N
2026,51120,51,PERIODISMO - SANTIAGO,UNIVERSIDAD CENTRAL,13,10,40,30,10,0,10.0,10.0,N,458,,40,15.0,,,N,,,S,2.0,N,,0,N,0,13,,N
