AGNO,RBD,DGV_RBD,NOM_RBD,TIPO_SOST,COD_REG_RB,NOM_REG_RB,COD_PRO_RB,COD_COM_RB,NOM_COM_RB,COD_DEPROV,NOM_DEPROV,TIPO_DEPEN,DIRECCION,NUMERO,REFERENCIA,LATITUD,LONGITUD,MAT_PARV,MAT_BAS_RE,MAT_BAS_AD,MAT_ESP,MAT_MHC_RE,MAT_MHC_AD,MAT_MTP_RE,MAT_MTP_AD,MAT_TOTAL,MAT_HOM_TO,MAT_MUJ_TO,MAT_SI_TOT,CUR_SIM_TO,CUR_COMB_T
2021,8413,1,ESCUELA CORONEL SANTIAGO BUERAS,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,CAMILO HENRIQUEZ,661.0,"CAMILO HENRÍQUEZ, ENTRE BLANCO ENCALADA Y BAQUEDANO.",-51.735889,-72.497757,53.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,198.0,123.0,0.0,10.0,0.0
2021,8412,3,ESCUELA LIB. BERNARDO O´HIGGINS R.,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,ELEUTERIO RAMIREZ,748.0,ENTRE YUNGAY Y MIRAFLORES,-51.731239,-72.496986,121.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,316.0,287.0,0.0,20.0,0.0
2021,8415,8,ESCUELA CAPITAN JUAN LADRILLERO,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,SARMIENTO,1484.0,SECTOR ALTO BARRIO ENDESA,-51.730381,-72.487541,57.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,294.0,211.0,0.0,18.0,0.0
2021,8416,6,ESC. DIF. NICOLAS MLADINIC DOBRONIC,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,O'HIGGINS,338.0,FRENTE AL HOSPITAL LOCAL,-51.729733,-72.505493,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,11.0,6.0,0.0,3.0,0.0
2021,24317,5,COLEGIO PUERTO NATALES,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,2.0,SIMON BOLIVAR,1463.0,SIMON BOLIVAR ENTRE DE AGOSTINI Y OVEJERO.,-51.72966,-72.487511,64.0,273.0,0.0,0.0,124.0,0.0,0.0,0.0,461.0,258.0,203.0,0.0,14.0,0.0
2021,24333,7,ESCUELA ESPECIAL CLUB DE LEONES CRUZ DEL SUR,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,2.0,AVENIDA ESPAÑA,1597.0,AV. ESPAÑA CON JAVIERA CARRERA,-51.728849,-72.483077,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,25.0,10.0,0.0,4.0,0.0
2021,8422,0,LICEO BICENTENARIO MARIA MAZZARELLO,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,2.0,ARTURO PRAT,354.0,ENTRE CALLE ESMERALDA Y MANUEL BULNES.,-51.727989,-72.504158,65.0,290.0,0.0,0.0,112.0,0.0,0.0,0.0,467.0,1.0,466.0,0.0,14.0,0.0
2021,8411,5,LICEO BICENTENARIO POLITECNICO LUIS CRUZ MARTINEZ,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,GOBERNADOR BERNARDO PHILLIPS,474.0,INGRESO POR LA COSTANERA DE PUERTO NATALES.,-51.7244,-72.505783,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,321.0,197.0,124.0,0.0,14.0,0.0
2021,24300,0,LICEO GABRIELA MISTRAL,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,PHILLIPI,430.0,SECTOR CÉNTRICO - CIUDAD,-51.72411,-72.506813,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,179.0,171.0,0.0,12.0,0.0
2021,8417,4,ESCUELA BAUDILIA AVENDANO DE YOUSSUF,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,PROLONGACION LIBERTAD,0.0,FRENTE PLAZA POBLACION OCTAVIO CASTRO SAEZ,-51.721432,-72.496353,22.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,112.0,92.0,0.0,8.0,1.0
2021,24332,9,CEIA CARLOS YANEZ MOYA,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,AVENIDA LIBERTAD,415.0,POBLACIÓN OCTAVIO CASTRO,-51.720649,-72.496564,0.0,0.0,11.0,0.0,0.0,157.0,0.0,0.0,168.0,73.0,95.0,0.0,7.0,0.0
2021,8420,4,ESC. DE CONCENTRACION FRONTERIZA DOROTEA,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,CAMINO INTERNACIONAL RUTA CH-250,0.0,CAMINO HACIA LOCALIDAD RURAL DE DOROTEA,-51.608009,-72.333633,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0
2021,8423,9,ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M,1.0,12,MAG,124,12402,TORRES DEL PAINE,121,MAGALLANES,1.0,AVENIDA BERNARDO O'HIGGINS,0.0,VILLA CERRO CASTILLO,-51.255291,-72.345818,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,8.0,0.0,0.0,2.0
2021,24325,6,ESCUELA RURAL CERRO GUIDO,1.0,12,MAG,124,12402,TORRES DEL PAINE,121,MAGALLANES,1.0,VILLA CERRO GUIDO,0.0,"VILLA CERRO GUIDO, COMUNA TORRES DEL PAYNE",-50.939999,-72.45491,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,5.0,0.0,1.0,1.0
2021,8419,0,ESC. PROF. MIGUEL S. MONTECINOS C.,1.0,12,MAG,124,12401,NATALES,121,MAGALLANES,1.0,VILLA PUERTO EDEN,0.0,VILLA PUERTO EDÉN,-49.12896,-74.414978,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,0.0,3.0,1.0
2021,8409,3,LICEO PIONEROS DEL SUR,1.0,11,AYSEN,113,11302,O'HIGGINS,111,COYHAIQUE,1.0,LAGO O'HIGGINS,100.0,,-48.47023,-72.567574,23.0,80.0,0.0,0.0,29.0,0.0,0.0,0.0,132.0,66.0,66.0,0.0,14.0,0.0
2021,8410,7,ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO,1.0,11,AYSEN,113,11303,TORTEL,111,COYHAIQUE,1.0,SECTOR RINCON ALTO,0.0,SECTOR EL RINCÓN  ALTO   ROTONDA DE ESTACIONAMIENTO,-47.794579,-73.531898,19.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,46.0,44.0,0.0,10.0,0.0
2021,8408,5,ESC. BASICA HERNAN MERINO CORREA,1.0,11,AYSEN,113,11301,COCHRANE,111,COYHAIQUE,1.0,TENIENTE MERINO,585.0,,-47.253288,-72.572487,99.0,303.0,0.0,3.0,0.0,0.0,0.0,0.0,405.0,232.0,173.0,0.0,17.0,0.0
2021,24201,2,LICEO BICENTENARIO AUSTRAL LORD COCHRANE,1.0,11,AYSEN,113,11301,COCHRANE,111,COYHAIQUE,1.0,LUIS BAEZ,785.0,,-47.25103,-72.570389,0.0,113.0,0.0,0.0,201.0,33.0,0.0,0.0,347.0,175.0,172.0,0.0,13.0,0.0
2021,8399,2,ESCUELA DE PUERTO BERTRAND,1.0,11,AYSEN,114,11401,CHILE CHICO,111,COYHAIQUE,1.0,CALLE COSTANERA,0.0,FRENTE AL LAGO... ....PUERTO BERTRAND,-47.016529,-72.829803,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,4.0,1.0
2021,8398,4,ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME,1.0,11,AYSEN,114,11401,CHILE CHICO,111,COYHAIQUE,1.0,LOS NOTROS,175.0,LOS NOTROS CON ESQUINA LAS MAGNOLIAS,-46.84322,-72.707161,11.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,22.0,0.0,2.0,2.0
2021,8397,6,ESCUELA TULIO BURGOS RIVERA,1.0,11,AYSEN,114,11401,CHILE CHICO,111,COYHAIQUE,1.0,MALLIN GRANDE,0.0,KILÓMETRO 30.,-46.69519,-72.44677,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,0.0,1.0
2021,8401,8,ESCUELA GABRIELA MISTRAL,1.0,11,AYSEN,114,11402,RÍO IBÁÑEZ,111,COYHAIQUE,1.0,PEDRO LAGOS,151.0,EL ESTABLECIMIENTO ESTÁ FRENTE A LA PLAZA DE LA LOCALIDAD.,-46.644562,-72.620293,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,33.0,24.0,0.0,2.0,3.0
2021,8407,7,ESCUELA MARIA ANTONIETA PARRA MONSALVE,1.0,11,AYSEN,114,11402,RÍO IBÁÑEZ,111,COYHAIQUE,1.0,CALLE PRINCIPAL PUERTO SANCHEZ,0.0,PTO SANCHEZ,-46.58289,-72.605408,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0
2021,8394,1,LICEO BICENTENARIO LUISA RABANAL PALMA,1.0,11,AYSEN,114,11401,CHILE CHICO,111,COYHAIQUE,1.0,BERNARDO O'HIGGINS,675.0,,-46.540421,-71.72155,0.0,179.0,0.0,0.0,195.0,0.0,32.0,0.0,406.0,202.0,204.0,0.0,14.0,0.0
2021,24216,0,ESCUELA BASICA DE CHILE CHICO,1.0,11,AYSEN,114,11401,CHILE CHICO,111,COYHAIQUE,1.0,CAUPOLICAN,0.0,CAUPOLICAN CHILE CHICO  XI REGIÓN  DE AYSEN,-46.539688,-71.722328,112.0,344.0,0.0,1.0,0.0,0.0,0.0,0.0,457.0,234.0,223.0,0.0,17.0,0.0
2021,8404,2,ESCUELA AONIKENK,1.0,11,AYSEN,114,11402,RÍO IBÁÑEZ,111,COYHAIQUE,1.0,LUIS RISSOPATRON,181.0,A DOS CUADRAS DEL MARGEN NORTE DEL  LAGO GENERAL CARRERA,-46.288651,-71.940582,16.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,61.0,66.0,0.0,8.0,1.0
2021,8405,0,ESCUELA RURAL CARRETERA AUSTRAL,1.0,11,AYSEN,114,11402,RÍO IBÁÑEZ,111,COYHAIQUE,1.0,18 DE SEPTIEMBRE,326.0,BAHIA MURTA,-46.194931,-72.026863,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,12.0,0.0,0.0,3.0
2021,8403,4,LICEO BICENTENARIO RURAL CERRO CASTILLO,1.0,11,AYSEN,114,11402,RÍO IBÁÑEZ,111,COYHAIQUE,1.0,ANIBAL PINTO,271.0,ANÍBAL PINTO    271,-46.123402,-72.153801,16.0,57.0,0.0,0.0,33.0,0.0,26.0,0.0,132.0,74.0,58.0,0.0,10.0,2.0
2021,8358,5,ESCUELA JOSE ANTOLIN SILVA ORMENO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,ING STEFFENS,65.0,,-45.910351,-71.697678,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,28.0,0.0,4.0,2.0
2021,24232,2,ESCUELA ESPECIAL PRE-BASICA CLUB DE LEONES,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,DIEGO PORTALES,146.0,,-45.815464,-72.05324,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,64.0,39.0,25.0,0.0,13.0,0.0
2021,8356,9,ESCUELA RURAL CON INTERNADO RIO BLANCO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,RUTA 7 SUR,35.0,"RUTA 7 SUR KILOMETRO 35//UBICADA EN LA LOCALIDAD DE RÍO BLANCO, DISTANTE A 35KM. DE COYHAIQUE, CAPITAL DE LA XI REGIÓN, POR LA RUTA 7 SUR",-45.80722,-71.921539,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,36.0,27.0,0.0,0.0,4.0
2021,8357,7,ESCUELA RURAL VALLE SIMPSON,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,CLODOMIRO MILLAR,0.0,"CLODOMIRO MILLAR SIN NÚMERO,RECINTO ESCUELA-KM 20 CAMINO LAGO ELIZALDE",-45.714821,-72.081703,23.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,62.0,45.0,0.0,4.0,3.0
2021,8354,2,ESCUELA RURAL PABLO CEA VASQUEZ,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,CAMINO LAGO ATRAVESADO,0.0,CAMINO COYHAIQUE A LAGO ATRAVESADO KM. 18.-,-45.670391,-72.222717,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,0.0,0.0,2.0
2021,41701,7,COLEGIO PATAGONIA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,3.0,"PARCELA N° 38-A, SECTOR EL CLARO, COMUNA DE COYHAIQUE",0.0,CALLEJÓN BAHAMONDES ALTURA AERÓDROMO TENIENTE VIDAL,-45.605628,-72.10768,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,25.0,0.0,3.0,0.0
2021,24238,1,CENTRO DE ESTUDIOS PATAGONIA LTDA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CALLE COCHRANE,411.0,COCHRANE CON FREIRE,-45.59426,-72.064316,0.0,0.0,25.0,0.0,0.0,251.0,0.0,0.0,276.0,139.0,137.0,0.0,8.0,0.0
2021,24226,8,COLEGIO EL CAMINO DE LA FUENTE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CIRCUNVALACION ORIENTE PONIENTE,1575.0,,-45.588726,-72.057755,152.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,385.0,327.0,0.0,23.0,0.0
2021,24243,8,COLEGIO CRISTIANO SEMBRADORES,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CIRCUNVALACION ORIENTE PONIENTE,1789.0,,-45.588699,-72.053703,45.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,118.0,126.0,0.0,10.0,0.0
2021,24240,3,LICEO BICENTENARIO ALTOS DEL MACKAY,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,CAMINO AERODROMO TENIENTE VIDAL,3.0,"SECTOR EL CLARO, KM. 3, CAMINO AERÓDROMO TENIENTE VIDAL.",-45.58794,-72.087959,0.0,138.0,0.0,0.0,307.0,0.0,0.0,0.0,445.0,211.0,234.0,0.0,13.0,0.0
2021,24237,3,CEIA JOSEFINA MENDEZ E.I.R.L.,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,LAS VIOLETAS,240.0,FRENTE A INACAP COYHAIQUE. AL LADO DE `EL QUINCHO`,-45.58524,-72.06512,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,193.0,99.0,94.0,0.0,6.0,0.0
2021,24231,4,COLEGIO DIEGO PORTALES,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,ALMIRANTE SIMPSON,2530.0,SIMPSON FRENTE AL GOPE,-45.58519,-72.039429,51.0,370.0,0.0,0.0,142.0,0.0,0.0,0.0,563.0,274.0,289.0,0.0,16.0,0.0
2021,8353,4,ESCUELA NIEVES DEL SUR,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,LOS PINOS,825.0,SECTOR LAS LENGAS ALTURA HOGAR DE ANCIANOS,-45.583721,-72.069321,39.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,129.0,79.0,0.0,10.0,0.0
2021,8346,1,ESCUELA VICTOR DOMINGO SILVA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,LAS QUINTAS,826.0,LAS QUINTAS N° 826  POBLACIÓN VÍCTOR DOMINGO SILVA,-45.58197,-72.061157,29.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,116.0,98.0,0.0,10.0,0.0
2021,11608,4,LICEO TECNICO PROFESIONAL JUAN PABLO II,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,FRANCISCO BILBAO,2225.0,BILBAO 2105,-45.580971,-72.042526,0.0,166.0,0.0,0.0,147.0,27.0,518.0,0.0,858.0,446.0,412.0,0.0,27.0,0.0
2021,8351,8,ESCUELA DIFERENCIAL ESPANA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,LOS MANIOS,475.0,,-45.580326,-72.071075,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,114.0,79.0,35.0,0.0,16.0,0.0
2021,24233,0,LICEO FRANCISCO XAVIER BUTINA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CALLE BILBAO,0.0,ESQUINA PASAJE NAZARETH - A LA ALTURA DE VILLA SAN JOSÉ,-45.58009,-72.042313,62.0,269.0,0.0,0.0,97.0,0.0,0.0,0.0,428.0,219.0,209.0,0.0,14.0,0.0
2021,24236,6,COLEGIO CAMPO DE HIELO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,THOMAS ANDERSON,3177.0,POBLACIÓN SANTIAGO VERA CARTES,-45.579659,-72.029999,58.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,118.0,114.0,0.0,8.0,0.0
2021,8352,6,LICEO REPUBLICA ARGENTINA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,PASAJE ARAUCO,0.0,FREIRE 1671 ESQ. PASAJE ARAUCO,-45.579609,-72.050797,26.0,156.0,0.0,0.0,65.0,0.0,54.0,0.0,301.0,170.0,131.0,0.0,17.0,0.0
2021,8366,6,COLEGIO LYON COLLEGE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,MAXIMILIANO CASAS,477.0,MAXIMILIANO CASAS ENTRE ERRAZURIZ Y FREIRE,-45.578838,-72.05529,32.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,101.0,88.0,0.0,10.0,0.0
2021,24206,3,CENTRO INTEGRAL DE EDUCACIÓN ALBORADA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,BILBAO,1511.0,ENTRE CALLE LIBERTAD Y CALLE INDEPENDENCIA.,-45.57737,-72.053688,166.0,926.0,0.0,47.0,300.0,0.0,0.0,0.0,1439.0,744.0,695.0,0.0,43.0,0.0
2021,24224,1,COLEGIO ANTOINE DE SAINT EXUPERY,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,FREIRE,965.0,,-45.576111,-72.061836,71.0,372.0,0.0,0.0,338.0,0.0,0.0,0.0,781.0,395.0,386.0,0.0,19.0,0.0
2021,16983,8,COLEGIO EL CASTILLO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,LAUTARO,463.0,,-45.57596,-72.07001,5.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,31.0,20.0,11.0,0.0,3.0,1.0
2021,8367,4,COLEGIO MATER DEI DE COYHAIQUE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,SIMON BOLIVAR,380.0,SECTOR CENTRO CIUDAD Y COMUNA DE COYHAIQUE,-45.574299,-72.066803,145.0,631.0,0.0,0.0,260.0,0.0,0.0,0.0,1036.0,497.0,539.0,0.0,28.0,0.0
2021,8348,8,ESCUELA BAQUEDANO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,AVENIDA BAQUEDANO,1427.0,AVENIDA BAQUEDANO ENTRE CALLE ALFONSO SERRANO Y MAX CASAS,-45.57402,-72.052689,52.0,337.0,0.0,57.0,0.0,0.0,0.0,0.0,446.0,254.0,192.0,0.0,23.0,0.0
2021,24215,2,CENTRO DE EDUCACION INTEGRADA DE ADULTOS,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,AVENIDA OGANA,1048.0,AL LADO DEL DEM AVENIDA  OGANA 1048 B,-45.57347,-72.07032,0.0,0.0,36.0,0.0,0.0,70.0,0.0,0.0,106.0,57.0,49.0,0.0,9.0,0.0
2021,8369,0,LICEO BICENTENARIO AGRICOLA E INDUSTRIAL DE LA PATAGONIA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,4.0,CAMINO COYHAIQUE ALTO,3.0,KM 3 CAMINO COYHAIQUE ALTO,-45.573181,-72.029419,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,165.0,118.0,47.0,0.0,8.0,0.0
2021,24212,8,COLEGIO ALIANZA AUSTRAL DE COYHAIQUE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CAMINO TENIENTE VIDAL,195.0,CAMINO TENIENTE VIDAL 195-A,-45.572109,-72.077728,124.0,494.0,0.0,0.0,246.0,0.0,0.0,0.0,864.0,407.0,457.0,0.0,28.0,0.0
2021,24214,4,ESCUELA ALTAMIRA DE COYHAIQUE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,COLON,50.0,,-45.572021,-72.061859,120.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,254.0,243.0,0.0,16.0,0.0
2021,8365,8,LICEO SAN FELIPE BENICIO DE COYHAIQUE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,PLAZA,315.0,,-45.57196,-72.067719,0.0,360.0,0.0,0.0,714.0,0.0,0.0,0.0,1074.0,494.0,580.0,0.0,24.0,0.0
2021,24220,9,ESCUELA ANEXA INDEPENDENCIA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,INDEPENDENCIA,12.0,AL INTERIOR DE UN RECINTO CARCELARIO,-45.5712,-72.04952,0.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,36.0,33.0,3.0,0.0,4.0,0.0
2021,8349,6,ESCUELA PEDRO QUINTANA MANSILLA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,ARTURO PRAT,139.0,CALLE  PRAT ENTRE GENERAL PARRA Y DUSSEN,-45.57058,-72.070557,112.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,360.0,337.0,0.0,27.0,0.0
2021,8345,3,LICEO JOSEFINA AGUIRRE MONTENEGRO,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,1.0,JOSE MIGUEL CARRERA,485.0,SECTOR CENTRO,-45.568932,-72.07122,0.0,29.0,0.0,0.0,236.0,0.0,137.0,0.0,402.0,167.0,235.0,0.0,18.0,0.0
2021,20361,0,COLEGIO TRAPANANDA,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CARRERA,154.0,,-45.568272,-72.066347,0.0,0.0,9.0,0.0,0.0,109.0,0.0,0.0,118.0,53.0,65.0,0.0,7.0,0.0
2021,24234,9,COLEGIO INGLES COYHAIQUE,1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,12 DE OCTUBRE,437.0,ENTRE ERRAZURIZ Y FREIRE,-45.568189,-72.066482,0.0,0.0,23.0,0.0,0.0,170.0,0.0,0.0,193.0,87.0,106.0,0.0,5.0,0.0
2021,41375,5,"CENTRO DE EDUCACIÓN DE ADULTOS (C.E.I.A.),`INSTITUTO POPULAR AYSÉN`",1.0,11,AYSEN,111,11101,COYHAIQUE,111,COYHAIQUE,2.0,CALLE MANUEL RODRIGUEZ,388.0,0,-45.567953,-72.070905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,21.0,33.0,0.0,5.0,0.0
2021,8384,4,ESCUELA ALMIRANTE SIMPSON,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,O'HIGGINS,333.0,AVENIDA PRINCIPAL DE PUERTO CHACABUCO A CINCO CUADRAS DEL PUERTO AL LADO DE LA POSTA DE SALUD. PTO.CHACABUCO AISEN,-45.461819,-72.815857,32.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,86.0,82.0,0.0,10.0,0.0
2021,24241,1,CENTRODE ESTUDIOS PATAGONIA DE AYSEN,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,2.0,SARGENTO ALDEA,935.0,,-45.415573,-72.69385,0.0,0.0,22.0,0.0,0.0,203.0,0.0,0.0,225.0,106.0,119.0,0.0,8.0,0.0
2021,11612,2,ESCUELA BASICA RIBERA SUR,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,CIRO ARREDONDO,545.0,"POBLACION RIBERA SUR,CALLE CIRO ARREDONDO 545,ESQUINA RIO BLANCO.",-45.413559,-72.687103,21.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,105.0,86.0,0.0,11.0,0.0
2021,24229,2,ESCUELA LITORAL AUSTRAL,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,HUMBERTO GARCIA,635.0,,-45.41095,-72.679367,70.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,260.0,248.0,0.0,14.0,0.0
2021,8374,7,ESCUELA DESPERTAR,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,LUIS BUSTOS,246.0,RIBERA SUR,-45.410854,-72.688332,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,29.0,17.0,0.0,9.0,0.0
2021,8375,5,LICEO POLITECNICO DE AYSEN,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,HUMBERTO GARCIA,225.0,,-45.410599,-72.686127,0.0,109.0,0.0,0.0,0.0,34.0,292.0,25.0,460.0,271.0,189.0,0.0,22.0,0.0
2021,24223,3,ESCUELA DE LENGUAJE KALEM,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,2.0,ARTURO PRAT,650.0,,-45.4104,-72.700424,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,115.0,76.0,39.0,0.0,8.0,0.0
2021,40137,4,COLEGIO SINAI,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,2.0,COCHRANE,465.0,"PUERTO AYSEN, COMUNA DE AYSEN.",-45.40847,-72.700752,21.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,52.0,64.0,0.0,6.0,1.0
2021,24209,8,COLEGIO SAGRADA FAMILIA,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,2.0,ELEUTERIO RAMIREZ,725.0,SECTOR CENTRO,-45.40728,-72.700668,52.0,409.0,0.0,0.0,116.0,0.0,0.0,0.0,577.0,274.0,303.0,0.0,20.0,0.0
2021,41695,9,ESCUELA HOSPITALARIA. JUNTOS FORJANDO EL MAÑANA,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,1.0,HUMBERTO GARCIA,1035.0,ESTE ESCUELA FUNCIONA EN DEPENDENCIA DEL HOSPITAL ANTIGUO,-45.405556,-72.702141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
2021,24230,6,COLEGIO KALEM,1.0,11,AYSEN,112,11201,AYSÉN,111,COYHAIQUE,2.0,CARRERA,1002.0,,-45.405209,-72.69207,99.0,568.0,0.0,85.0,256.0,0.0,0.0,0.0,1008.0,502.0,506.0,0.0,34.0,0.0
