ID_aux,RBD,COD_ENS,GRUPO_DEPENDENCIA,RAMA_EDUCACIONAL,SITUACION_EGRESO,CODIGO_REGION,CODIGO_COMUNA,PROMEDIO_NOTAS,PORC_SUP_NOTAS,PTJE_NEM,PTJE_RANKING,CLEC_REG_ACTUAL,MATE1_REG_ACTUAL,MATE2_REG_ACTUAL,HCSOC_REG_ACTUAL,CIEN_REG_ACTUAL,MODULO_REG_ACTUAL,CLEC_INV_ACTUAL,MATE1_INV_ACTUAL,MATE2_INV_ACTUAL,HCSOC_INV_ACTUAL,CIEN_INV_ACTUAL,MODULO_INV_ACTUAL,CLEC_REG_ANTERIOR,MATE1_REG_ANTERIOR,MATE2_REG_ANTERIOR,HCSOC_REG_ANTERIOR,CIEN_REG_ANTERIOR,MODULO_REG_ANTERIOR,CLEC_INV_ANTERIOR,MATE1_INV_ANTERIOR,MATE2_INV_ANTERIOR,HCSOC_INV_ANTERIOR,CIEN_INV_ANTERIOR,MODULO_INV_ANTERIOR,RINDIO_PROCESO_ANTERIOR,RINDIO_PROCESO_ACTUAL
id_5340553174020,11291,310,1,H1,1,6,6108,6.38,30,823,824,841,682,0,643,0,,,,,,,,,,,,,,,,,,,,0,1
id_5382553778254,2454,310,2,H1,1,6,6301,6.43,30,837,844,808,618,0,607,426,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5398553779884,2551,310,3,H1,1,6,6310,5.25,80,495,495,484,446,382,0,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5398553779898,15731,310,2,H1,1,6,6117,5.35,80,526,526,467,660,330,406,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5341553974109,2123,510,3,T2,1,6,6101,6.2,40,771,794,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5326553972684,2625,310,3,H1,1,6,6307,6.35,30,814,821,525,508,489,593,402,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5309553970988,2165,310,2,H1,1,6,6101,6.4,30,828,855,567,601,0,486,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5314553771405,2551,310,3,H1,1,6,6310,5.3,80,510,510,540,539,382,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5302553970206,2339,310,3,H1,1,6,6117,5.63,70,608,608,387,508,396,517,395,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5369553976936,2183,310,2,H1,1,6,6101,5.78,60,650,650,607,460,0,364,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5365553976541,2102,610,3,T3,1,6,6101,6.6,10,886,939,634,738,330,0,446,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5367553976778,2123,510,3,T2,1,6,6101,5.28,90,506,506,699,587,0,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5366553976682,2580,310,2,H1,1,6,6310,6.48,40,851,855,576,567,0,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5366553976667,2102,610,3,T3,1,6,6101,5.48,80,571,571,484,495,349,406,328,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5366553976666,15820,310,2,H1,1,6,6117,6.0,60,713,713,555,672,0,0,481,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5307553770765,15808,610,3,T3,1,6,6206,5.65,50,616,631,619,502,0,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5303553770340,2329,310,3,H1,1,6,6117,6.93,10,979,985,710,880,409,0,670,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5340553474056,2552,610,3,T3,1,6,6310,6.23,20,780,789,350,516,0,377,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5399553179949,15664,310,2,H1,1,6,6310,6.23,50,779,779,710,631,0,0,451,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5375553177595,15601,310,2,H1,1,6,6115,6.38,40,823,832,725,539,349,0,422,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5372553177296,2486,310,4,H1,1,6,6303,6.5,20,856,875,607,690,0,418,0,,,,,,,,,,,,,,,,,,,,0,1
id_5372553177261,15750,310,2,H1,1,6,6101,5.88,70,680,689,555,587,0,0,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5312553171221,2422,610,3,T3,1,6,6107,5.2,90,481,481,387,421,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5381553278114,2104,510,3,T2,1,6,6101,6.15,40,757,768,674,824,438,397,499,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5316553171635,2442,610,3,T3,1,6,6301,5.7,70,630,630,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5348553174839,2530,410,4,T1,1,6,6305,5.83,60,667,667,525,516,0,377,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5344553174475,2200,310,1,H1,1,6,6101,6.05,90,727,727,511,595,0,0,399,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5391553279149,2552,510,3,T2,1,6,6310,5.63,50,609,609,440,432,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5328553172844,2218,310,2,H1,1,6,6106,5.55,90,586,586,364,579,467,0,395,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5329553172963,2329,310,3,H1,1,6,6117,5.85,60,671,679,634,567,0,0,435,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5339553173942,15722,310,2,H1,1,6,6305,6.5,20,856,872,794,793,467,0,522,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5332553173253,2259,310,2,H1,1,6,6108,5.3,70,510,510,725,900,499,364,346,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5333553173375,2378,410,3,T1,1,6,6112,5.93,40,695,714,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5350553775032,2164,310,2,H1,1,6,6101,6.1,60,742,751,440,486,0,0,393,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5356553775648,15534,310,1,H1,1,6,6108,6.5,30,856,872,690,710,330,659,0,,,,,,,,,,,,,,,,,,,,0,1
id_5300553170040,2280,410,3,T1,1,6,6115,6.55,20,871,885,511,516,0,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5366553176629,2104,510,3,T2,1,6,6101,5.73,70,637,637,690,699,396,486,482,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5313553771331,2448,410,4,T1,1,6,6301,5.18,90,474,474,477,421,349,387,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5335553773500,2635,310,3,H1,1,6,6201,5.73,70,636,638,576,495,0,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5337553773739,11265,510,2,T2,1,6,6101,5.9,60,686,700,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5356553475628,2657,610,3,T3,1,6,6205,5.75,80,644,644,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5315553471511,2551,310,3,H1,1,6,6310,6.75,20,928,943,690,780,382,0,513,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5349553474976,11265,610,2,T3,1,6,6101,6.53,20,865,930,619,738,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5323553472369,15739,410,2,T1,1,6,6303,6.33,40,808,1000,590,690,382,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5301553470168,2105,510,3,T2,1,6,6101,5.18,80,474,474,467,495,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5303553470322,2309,310,2,H1,1,6,6115,5.33,100,519,519,477,495,0,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5360553476088,2183,310,2,H1,1,6,6101,5.43,80,551,551,525,587,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5360553476057,2442,410,3,T1,1,6,6301,6.28,40,794,816,467,412,292,364,319,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5373553277329,15665,363,3,H2,1,6,6106,6.57,10,878,912,674,645,0,517,0,,,,,,,,,,,,,,,,,,,,0,1
id_5362553176276,15664,310,2,H1,1,6,6310,6.0,60,713,713,567,567,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5354553475448,2109,310,3,H1,1,6,6101,6.33,30,808,820,710,502,0,530,0,,,,,,,,,,,,,,,,,,,,0,1
id_5095550079512,15665,363,3,H2,1,6,6106,5.73,30,640,649,540,486,0,0,389,QUI,,,,,,,,,,,,,,,,,,,0,1
id_9652596575292,2442,610,3,T3,1,6,6301,6.03,60,724,739,467,421,0,387,319,TEC,,,,,,,,,,,,,,,,,,,0,1
id_9612596571219,15682,310,2,H1,1,6,6101,5.15,90,463,463,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9671596377154,2124,510,3,T2,1,6,6101,5.6,60,601,608,364,365,0,0,357,TEC,,,,,,,,,,,,,,,,,,,0,1
id_9666596276670,15769,510,3,T2,1,6,6101,5.73,60,637,642,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9691596379193,2111,610,3,T3,1,6,6101,5.4,80,545,545,484,486,382,0,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_9658596375828,11287,410,3,T1,1,6,6104,4.8,100,353,353,333,474,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_9666596676662,2530,310,4,H1,1,6,6305,4.93,100,393,393,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9604596070430,2283,310,3,H1,1,6,6115,5.78,70,650,650,376,421,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_9378593777851,11286,663,4,T3,1,6,6301,5.55,40,587,616,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,,0,1
id_5874558777471,15723,363,2,H2,1,6,6101,6.2,10,774,786,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_9398593179805,15843,510,3,T2,1,6,6115,5.83,40,667,669,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5851558775141,2123,510,3,T2,1,6,6101,5.48,80,571,571,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5817558771742,2163,310,2,H1,1,6,6101,6.48,20,851,905,576,421,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_9093590979310,2486,310,4,H1,1,6,6303,6.03,60,722,724,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5822558372271,15601,310,2,H1,1,6,6115,6.13,60,751,751,500,403,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5850558275068,2134,610,3,T3,1,6,6101,5.0,100,418,418,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5876558277685,15646,410,2,T1,1,6,6106,5.63,80,609,615,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5819558271987,15720,610,3,T3,1,6,6109,5.85,70,672,677,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5831558373162,15756,363,2,H2,1,6,6101,5.1,60,451,451,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5870558677072,11287,310,3,H1,1,6,6104,6.8,10,942,1000,674,923,511,593,680,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5820558672051,2123,510,3,T2,1,6,6101,6.35,30,815,841,590,539,366,0,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5836558673677,2448,410,4,T1,1,6,6301,5.28,90,506,506,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5974559577454,2263,410,3,T1,1,6,6111,5.8,50,658,687,484,0,382,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5976559977601,2326,310,2,H1,1,6,6114,6.65,20,900,905,860,539,0,643,509,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5973559577392,2105,510,3,T2,1,6,6101,5.93,30,695,709,477,516,396,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5993559179356,2111,610,3,T3,1,6,6101,5.0,100,418,418,440,516,330,0,394,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5969559576992,2123,510,3,T2,1,6,6101,6.05,50,729,743,492,672,396,0,383,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5985559778525,2103,510,3,T2,1,6,6101,5.25,60,497,499,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5999559779930,15690,310,2,H1,1,6,6105,5.48,90,567,567,756,660,0,607,0,,,,,,,,,,,,,,,,,,,,0,1
id_5989559178992,2280,410,3,T1,1,6,6115,6.68,10,909,924,492,516,0,0,336,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5985559178518,2110,310,3,H1,1,6,6101,5.83,80,664,664,597,738,467,493,489,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5936559473617,15535,363,3,H2,1,6,6115,5.77,70,652,662,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5944559174445,11287,310,3,H1,1,6,6104,5.3,80,510,510,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5927559172771,15732,363,2,H2,1,6,6101,6.1,10,745,770,674,609,330,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5931559473134,15808,610,3,T3,1,6,6206,5.2,90,481,481,410,421,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5984559278417,11291,310,1,H1,1,6,6108,6.05,50,727,735,650,793,349,0,546,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5975559277597,2422,410,3,T1,1,6,6107,5.1,100,450,450,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5929559372965,2442,610,3,T3,1,6,6301,5.33,90,523,523,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5920559372093,2411,363,3,H2,1,6,6105,5.35,60,531,531,540,579,0,500,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5904559370423,2283,310,3,H1,1,6,6115,5.85,60,671,671,440,432,0,406,0,,,,,,,,,,,,,,,,,,,,0,1
id_5962559376274,2200,310,1,H1,1,6,6101,5.45,100,558,558,619,587,0,0,395,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5923559672354,2111,610,3,T3,1,6,6101,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5979559677957,2103,510,3,T2,1,6,6101,5.48,50,571,572,725,609,453,508,471,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5909559670978,2104,410,3,T1,1,6,6101,6.3,30,801,841,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5576555577690,15840,410,2,T1,1,6,6101,6.53,30,865,925,650,618,0,418,0,,,,,,,,,,,,,,,,,,,,0,1
id_5588555978889,2219,710,2,T4,1,6,6106,6.35,10,815,877,455,495,0,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5588555978851,15707,310,1,H1,1,6,6101,5.85,70,671,674,511,539,0,0,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5578555977883,15601,310,2,H1,1,6,6115,5.5,100,572,572,663,474,0,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5549555974959,2103,510,3,T2,1,6,6101,5.13,70,459,459,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_8321583472149,2422,610,3,T3,1,6,6107,5.23,90,491,491,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5548555574844,2485,710,3,T4,1,6,6301,5.48,60,571,571,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5547555574765,2170,310,1,H1,1,6,6101,5.65,90,613,613,607,460,0,574,0,,,,,,,,,,,,,,,,,,,,0,1
id_5588555478826,11284,363,3,H2,1,6,6101,4.97,90,410,410,619,660,366,545,0,,,,,,,,,,,,,,,,,,,,0,1
id_8386583478691,2377,363,3,H2,1,6,6112,5.17,90,474,474,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5544555174492,2224,310,3,H1,1,6,6110,6.18,40,765,778,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5535555173529,15683,310,2,H1,1,6,6310,5.33,100,519,519,567,539,382,0,355,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5531555173133,2104,410,3,T1,1,6,6101,5.2,100,481,481,424,446,0,418,308,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5595555479549,2105,510,3,T2,1,6,6101,4.75,100,338,338,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5592555479214,15646,310,2,H1,1,6,6106,5.55,80,586,586,477,502,0,508,0,,,,,,,,,,,,,,,,,,,,0,1
id_5558555275889,40025,510,3,T2,1,6,6116,4.9,100,385,385,455,474,0,0,370,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5574555277458,2579,310,2,H1,1,6,6310,4.98,100,409,409,576,672,0,0,497,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5573555277370,2163,310,2,H1,1,6,6101,5.13,100,456,456,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5565555376598,2411,310,3,H1,1,6,6105,5.85,60,671,681,467,553,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5565555376599,2263,410,3,T1,1,6,6111,5.83,40,667,685,455,403,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5549555274901,2102,610,3,T3,1,6,6101,5.7,70,630,633,397,486,423,348,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5543555274374,2103,510,3,T2,1,6,6101,5.25,60,497,497,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5529555272903,2205,310,3,H1,1,6,6106,5.48,70,567,567,376,516,0,364,0,,,,,,,,,,,,,,,,,,,,0,1
id_5557555075756,40115,363,2,H2,1,6,6301,4.93,70,397,397,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5563555376356,2443,510,3,T2,1,6,6301,4.88,100,379,379,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5581555078161,2109,310,3,H1,1,6,6101,5.68,80,622,622,492,539,366,463,335,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5736557973645,15665,363,3,H2,1,6,6106,6.13,20,753,775,583,421,0,364,415,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5591555079114,2111,610,3,T3,1,6,6101,5.25,80,497,497,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5798557879877,2583,710,3,T4,1,6,6304,6.28,60,794,845,590,502,382,0,410,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5799557879997,15664,310,2,H1,1,6,6310,6.48,30,851,851,699,699,0,593,0,,,,,,,,,,,,,,,,,,,,0,1
id_5765557876526,2482,310,1,H1,1,6,6301,5.45,100,558,559,674,553,0,561,0,,,,,,,,,,,,,,,,,,,,0,1
id_5717557971755,40115,363,2,H2,1,6,6301,6.27,10,793,793,607,753,0,0,546,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5763557876353,11248,310,3,H1,1,6,6117,5.13,100,456,456,500,0,0,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5752557875263,40115,363,2,H2,1,6,6301,5.17,50,474,474,477,609,423,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5750557875053,15817,310,2,H1,1,6,6108,5.28,100,504,504,492,460,0,585,0,,,,,,,,,,,,,,,,,,,,0,1
id_5775557877545,11291,310,1,H1,1,6,6108,5.48,90,567,567,477,567,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5748557874860,2283,310,3,H1,1,6,6115,6.58,20,879,897,500,618,0,463,0,,,,,,,,,,,,,,,,,,,,0,1
id_5732557873261,11265,310,2,H1,1,6,6101,6.18,40,765,768,590,421,0,486,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5777557977791,2194,310,1,H1,1,6,6101,6.65,30,900,907,841,900,511,0,771,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5721557972127,2339,310,3,H1,1,6,6117,5.45,70,558,558,455,403,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5773557877350,2681,310,3,H1,1,6,6203,5.78,60,650,651,492,460,0,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5770557877020,40023,310,1,H1,1,6,6108,5.3,100,510,510,540,595,511,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5744557874499,20498,363,2,H2,1,6,6101,5.8,20,661,762,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,,,,,,0,1
id_5682556978239,40023,310,1,H1,1,6,6108,6.35,30,814,826,794,824,564,0,716,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5615556571531,2551,310,3,H1,1,6,6310,6.08,50,736,736,500,539,0,476,0,,,,,,,,,,,,,,,,,,,,0,1
id_5642556474250,2205,610,3,T3,1,6,6106,5.05,100,433,434,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_7931579573186,15664,310,2,H1,1,6,6310,5.68,90,622,622,634,672,349,628,496,FIS,,,,,,,,,,,,,,,,,,,0,1
id_1172511177213,2485,710,3,T4,1,6,6301,6.4,10,829,880,567,460,0,387,446,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5743557474374,40114,310,3,H1,1,6,6115,5.55,80,586,586,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_8790587379049,15723,363,2,H2,1,6,6101,6.5,10,859,904,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5765557576556,2482,310,1,H1,1,6,6301,6.53,40,865,865,710,824,0,0,634,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5763557576364,2443,510,3,T2,1,6,6301,5.3,80,513,513,440,539,0,0,346,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5785557778588,2530,710,4,T4,1,6,6305,5.3,90,513,513,455,380,0,0,346,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5781557778154,2110,310,3,H1,1,6,6101,5.25,100,495,495,597,486,0,616,0,,,,,,,,,,,,,,,,,,,,0,1
id_5781557778106,2443,510,3,T2,1,6,6301,5.58,60,595,602,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5771557777140,15664,310,2,H1,1,6,6310,6.05,60,727,727,511,486,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5749557774958,2219,710,2,T4,1,6,6106,5.08,80,443,443,410,460,0,314,0,,,,,,,,,,,,,,,,,,,,0,1
id_5744557774421,2111,610,3,T3,1,6,6101,5.15,90,465,465,467,0,349,331,0,,,,,,,,,,,,,,,,,,,,0,1
id_5728557772850,15793,310,2,H1,1,6,6101,5.08,100,441,441,397,495,0,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5739557773944,2482,310,1,H1,1,6,6301,6.6,30,886,889,710,1000,603,0,682,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5709557770948,15690,310,2,H1,1,6,6105,5.93,60,694,694,663,842,0,0,589,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5709557770938,15534,310,1,H1,1,6,6108,6.68,10,907,921,699,842,366,0,609,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5786557178604,20500,310,1,H1,1,6,6116,6.8,20,942,963,860,923,592,0,761,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5729557172911,15521,310,1,H1,1,6,6101,6.13,70,751,751,794,767,0,790,0,,,,,,,,,,,,,,,,,,,,0,1
id_5733557173311,2200,310,1,H1,1,6,6101,6.68,30,907,908,823,1000,759,0,845,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5709557170927,2443,510,3,T2,1,6,6301,5.3,80,513,513,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5766557176603,2109,310,3,H1,1,6,6101,5.55,90,586,586,650,460,0,574,0,,,,,,,,,,,,,,,,,,,,0,1
id_5785557478566,15690,310,2,H1,1,6,6105,5.93,60,694,694,682,900,438,0,613,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5796557479608,2329,310,3,H1,1,6,6117,5.48,80,567,567,424,474,0,0,306,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5759557475948,15564,310,1,H1,1,6,6108,6.03,80,722,722,567,861,0,0,464,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5778557477808,2104,510,3,T2,1,6,6101,5.58,80,595,595,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5773557477368,2218,310,2,H1,1,6,6106,6.78,10,937,993,619,682,382,0,395,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5711557471114,2444,410,4,T1,1,6,6301,4.95,90,402,402,484,502,409,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5727557472742,2308,310,2,H1,1,6,6115,5.8,80,657,657,477,579,330,397,0,,,,,,,,,,,,,,,,,,,,0,1
id_5782557178259,2411,310,3,H1,1,6,6105,4.88,100,378,378,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5778557277835,2102,610,3,T3,1,6,6101,5.78,60,652,663,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5717557271776,2486,610,4,T3,1,6,6303,5.73,80,637,637,525,446,0,500,0,,,,,,,,,,,,,,,,,,,,0,1
id_5714557271475,2411,310,3,H1,1,6,6105,6.2,40,771,800,540,403,0,486,0,,,,,,,,,,,,,,,,,,,,0,1
id_5714557271476,15767,410,2,T1,1,6,6108,5.83,60,667,670,540,539,366,397,420,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5746557274613,2447,310,4,H1,1,6,6301,5.48,80,567,567,477,595,330,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5725557272573,2455,310,2,H1,1,6,6301,6.58,20,879,894,725,553,0,742,0,,,,,,,,,,,,,,,,,,,,0,1
id_5723557272359,15775,410,2,T1,1,6,6101,5.83,80,667,670,682,699,0,628,403,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5723557272301,20364,310,2,H1,1,6,6101,5.98,30,708,718,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5726557272612,2283,310,3,H1,1,6,6115,5.1,100,447,447,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1
id_5754557075410,2579,310,2,H1,1,6,6310,6.95,10,985,994,878,1000,731,0,814,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5733557273371,2579,310,2,H1,1,6,6310,6.5,20,856,861,770,842,489,759,464,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5733557273324,2579,310,2,H1,1,6,6310,5.73,50,636,636,583,660,479,432,384,FIS,,,,,,,,,,,,,,,,,,,0,1
id_5730557273051,2102,410,3,T1,1,6,6101,5.93,50,695,713,387,495,438,348,319,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5707557270771,2308,310,2,H1,1,6,6115,6.13,50,751,751,663,780,396,486,451,QUI,,,,,,,,,,,,,,,,,,,0,1
id_5789557378912,2454,310,2,H1,1,6,6301,6.35,40,814,817,607,595,330,0,381,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5787557378778,2447,310,4,H1,1,6,6301,5.7,70,628,628,492,587,0,387,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5796557379662,15534,310,1,H1,1,6,6108,5.63,90,608,612,467,553,0,447,0,,,,,,,,,,,,,,,,,,,,0,1
id_5766557476692,2422,610,3,T3,1,6,6107,5.7,60,630,630,387,412,0,348,336,TEC,,,,,,,,,,,,,,,,,,,0,1
id_5797557279721,15719,310,2,H1,1,6,6101,6.33,20,808,836,492,446,0,387,0,,,,,,,,,,,,,,,,,,,,0,1
id_5731557373186,20364,310,2,H1,1,6,6101,6.03,30,722,735,540,753,438,0,471,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5731557373168,2218,310,2,H1,1,6,6106,4.85,100,367,368,387,446,0,0,409,BIO,,,,,,,,,,,,,,,,,,,0,1
id_5709557370932,15631,310,1,H1,1,6,6108,6.88,10,965,984,794,738,0,0,568,BIO,,,,,,,,,,,,,,,,,,,0,1
